id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|),Year,School Name,Image Token,School Token,Rating
687,Julian van den Driessche,Skipper,25,0.5514848965797601,1.17590342018212,-2.23973411283126,0.0251081895493428,2025,Queen's University,QU-40.png,queen,-2424.7404673868396
688,Stefano Chiampo,Skipper,26,-0.3988503494441997,0.544367716432334,-6.58386994932373,4.5835809080320295e-11,2026,Tufts University,TUF-40.png,tufts,-2430.8038481854014
689,Jane Matthews,Skipper,26,-0.56765950297619,0.435260271369236,-8.6220949854374,6.57401375199707e-18,2026,Fairfield University,FAR-40.png,fairfield,-2441.099820060088
690,Anna Morrow,Skipper,24,-0.89760858496583,0.221247899039154,-18.4535288373515,4.88486426858137e-76,2025,Western Washington University,WWU-40.png,western-washington,-2458.960867049122
691,Marguerite Deseau,Skipper,27,-0.77934967849394,0.302221648891579,-13.1180065795777,2.59675879162427e-39,2027,McGill University,MCG-40.png,mcgill,-2465.364303662617
692,Gardiner Van Ness,Skipper,26,-0.0246585937732599,0.806741797730017,-3.97878788846897,6.92675023040956e-05,2026,University of Hawaii,UH-40.png,hawaii,-2469.542580736571
693,Brendan OBrien,Skipper,27,-0.84155637594032,0.263163275792981,-15.3013457670462,7.48918676047301e-53,2027,University of New Hampshire,UNH-40.png,new-hampshire,-2472.602579259583
694,Sebastian Beavers,Skipper,26,-0.7314435390257099,0.34156767632673,-11.4666571535763,1.94009867606549e-30,2026,Christopher Newport University,CNU-40.png,christopher-newport,-2487.59010703161
695,Rem Johannknecht,Skipper,26,-0.9480182372138296,0.200688179120581,-20.5952047374303,3.0300410911125497e-94,2026,Williams College,WIL-40.png,williams,-2498.101011789402
696,Jack Houseal,Skipper,27,-0.6471654007730998,0.40748089014628,-9.40500866078395,5.20259211665275e-21,2027,Clemson University,CLE-40.png,clemson,-2516.7734719850396
697,Katie Estep,Skipper,25,-0.1213157546229499,0.765042183798775,-4.3219991325985,1.5462179697449e-05,2025,Wesleyan University,WES-40.png,wesleyan,-2537.758060642225
698,Annika Burns,Skipper,27,-0.6487394800548798,0.420776838355334,-9.1115646840187,8.12022771477765e-20,2027,Cal Poly University S.L.O.,SLO-40.png,cal-poly,-2559.8094751757617
699,James Cottage,Skipper,27,-0.9135471493808098,0.244899537047469,-16.73642628709,7.11326093583326e-63,2027,American University,AU-40.png,american,-2561.7929099040266
700,Alex Strassberg Alonso,Skipper,28,-0.5001074108352297,0.525643485150238,-7.01103203046172,2.36566563421626e-12,2028,University of Chicago,CHI-40.png,chicago,-2577.1452771211734
701,Suhas Medidi,Skipper,26,-0.5747204798479397,0.476403650584975,-7.89229128573587,2.9668824872227104e-15,2026,Embry-Riddle University,EMB-40.png,embry-riddle,-2578.6519114508046
702,Maren Behnke,Skipper,25,-0.7081512427175998,0.388206265881037,-10.0290682687417,1.13583331762216e-23,2025,Syracuse University,SYR-40.png,syracuse,-2580.921283078311
703,Katherine Weaver,Skipper,25,-0.3932350750069497,0.599723102356679,-5.96680528247407,2.4194384595605e-09,2025,McGill University,MCG-40.png,mcgill,-2585.6394570839366
704,Ryan Dodge,Skipper,26,-0.9093348680259096,0.255848555424134,-16.0037283047966,1.20347159258642e-57,2026,Michigan State University,MSU-40.png,michigan-state,-2586.215402324221
705,Oliver Fenner,Skipper,26,-0.7520657299359597,0.361406961775862,-10.8942606161925,1.22759591342201e-27,2026,University of Texas,UT-40.png,texas,-2588.352345199505
706,Brooke Lorson,Skipper,27,-0.51304771843408,0.521805085953242,-7.08740431656523,1.3665071826758598e-12,2027,American University,AU-40.png,american,-2591.5106947278864
707,Kayla Maguire,Skipper,25,-0.8501533894391602,0.297846324316485,-13.5484273605066,8.094578901539189e-42,2025,Rochester Institute of Technology,RIT-40.png,rochester,-2593.8457518277755
708,Kayla Maguire,Skipper,25,-0.8501533894391602,0.297846324316485,-13.5484273605066,8.094578901539189e-42,2025,Rochester Institute of Technology,RIT-40.png,rochester,-2593.8457518277755
709,Bryce Nill,Skipper,26,-0.7581800468163999,0.360758979291911,-10.9307769822195,8.21420497168593e-28,2026,Penn State Behrend,PSB-40.png,penn-state-behrend,-2598.637031508533
710,Mitchell Powers,Skipper,25,-1.05989038883722,0.167102392914901,-25.4041023287782,2.27193086548791e-142,2025,Arizona State University,ASU-40.png,arizona-state,-2621.0879564191428
711,Benjamin Ely,Skipper,28,-0.8580106104187597,0.302066393616879,-13.3851583493379,7.38398324914451e-41,2028,Olin College of Engineering,OLIN-40.png,olin,-2622.2204016881565
712,Ethan Lisle,Skipper,25,-0.8449556617636795,0.314890679486001,-12.7985736780103,1.66990187418002e-37,2025,University of California at Berkeley,CAL-40.png,berkeley,-2634.583361985362
713,Sadie Hoberman,Skipper,25,-1.0743820197974796,0.1662121696697,-25.6273528491856,7.562962517979521e-145,2025,Arizona State University,ASU-40.png,arizona-state,-2647.400548604059
714,Camren Conant,Skipper,26,-0.7080539330686797,0.411114981396376,-9.46997800956231,2.79902614365981e-21,2026,University of New Hampshire,UNH-40.png,new-hampshire,-2649.4528103264875
715,Lara Granucci,Skipper,28,-0.6695667995424297,0.437079150059751,-8.81936989941543,1.15105601865543e-18,2028,University of Southern California,USC-40.png,southern-cal,-2650.3710492641126
716,Zi Burns,Skipper,26,-0.4815119111173498,0.562736637104096,-6.51585052315635,7.22789249507544e-11,2025,Rollins College,ROL-40.png,rollins,-2651.233733546988
717,Cecilia Muller,Skipper,25,-0.8694275030545797,0.309750958875621,-13.089946252077,3.75873714250833e-39,2025,McGill University,MCG-40.png,mcgill,-2668.1078827360225
718,Daniel Escudero,Skipper,25,-0.0303686835369298,0.871524599846944,-3.6895855656378,0.0002246196714861,2025,Webb Institute,WEB-40.png,webb-institute,-2675.3111666146915
719,Kevin McNeill,Skipper,28,0.62132769800332,1.3131118914049,-1.95251312468902,0.0508773142622145,2028,Massachusetts Maritime Academy,MSM-40.png,mass-maritime,-2696.6802782080604
720,Xinshi Feng,Skipper,27,-0.77117701783629,0.387335076823531,-10.2143419347363,1.71035725830231e-24,2027,Washington University,WUN-40.png,washington,-2704.359266143173
721,Curtis Mallory,Skipper,28,-0.5299994577023699,0.549564985469367,-6.76024757051424,1.3775614434220898e-11,2028,McGill University,MCG-40.png,mcgill,-2708.6938718128413
722,Ashley Franklin,Skipper,27,-0.93195982006598,0.28174900255807,-14.6128493192235,2.32583660078996e-48,2027,Rochester Institute of Technology,RIT-40.png,rochester,-2709.16664780617
723,Monika Torkos,Skipper,27,-0.7681267215731999,0.391296111821508,-10.1031482355571,5.34966480668271e-24,2027,Michigan State University,MSU-40.png,michigan-state,-2710.1417786109237
724,Austin Latimer,Skipper,27,-1.00974456180071,0.235217838998011,-17.8342785556872,3.82960771464523e-71,2027,Washington College,WAC-40.png,washington-college,-2725.1426405954526
725,Jack Adderley,Skipper,28,-0.4453515214882499,0.618191916586167,-5.8728484217228,4.28370124751545e-09,2028,Rollins College,ROL-40.png,rollins,-2745.278792735001
726,Emilia Perriera,Skipper,28,-0.77426435536157,0.40066510003347,-9.8822189783623,4.97195303371153e-23,2028,Salve Regina University,SR-40.png,salve-regina,-2750.5240108235503
727,Marguerite Bowen,Skipper,27,-0.2427809164195498,0.758807526032028,-4.51758410265356,6.2549187086196e-06,2027,Boston University,BU-40.png,boston-university,-2761.9844109351834
728,James Bergstrom,Skipper,27,-0.85726027558252,0.361711680816675,-11.1759071938514,5.35008869058015e-29,2027,Harvard University,HAR-40.png,harvard,-2799.6555936150653
729,Bracklinn Williams,Skipper,25,-1.1159189073450198,0.202018832955039,-21.2906625812401,1.38555215376737e-100,2025,Princeton University,PRN-40.png,princeton,-2837.8943135551563
730,Ella Barnard,Skipper,24,-0.8240091794916498,0.40224846455239,-9.96698665863049,2.12580634224396e-23,2024,Western Washington University,WWU-40.png,western-washington,-2854.7637526404696
731,Blake March,Skipper,27,-0.7779286024243599,0.437666130012074,-9.05513182496358,1.36402925449263e-19,2027,University of South Florida,USF-40.png,south-florida,-2868.8555948849416
732,Reed McAllister,Skipper,27,-0.5676315447752098,0.583705312127337,-6.42931864240622,1.28177184507384e-10,2027,U. S. Merchant Marine Academy,KP-40.png,kings-point,-2886.3790259324305
733,Max Boni,Skipper,28,-0.54350923303278,0.616182207323802,-6.0513028271035,1.43679066440333e-09,2028,Northeastern University,NU-40.png,northeastern,-2935.565088036966
734,Toby Jennings,Skipper,28,-0.9954199085902996,0.320564960617153,-13.0413997858605,7.11388535508678e-39,2028,Middlebury College,MID-40.png,middlebury,-2952.5346990320586
735,Jack O'Connor,Skipper,26,-1.06884594109493,0.280742912259047,-15.1528022809932,7.26036924756042e-52,2026,University of Notre Dame,ND-40.png,notre-dame,-2979.9206189670012
736,Danielle Bogacheva,Skipper,27,-1.14320060695955,0.238087407401061,-18.1798632458748,7.451937341644e-74,2027,Boston University,BU-40.png,boston-university,-3000.663436122283
737,Liam Holder,Skipper,28,-0.6417804220925101,0.5771845013582,-6.63042114478767,3.3473045664090395e-11,2028,North Carolina State University,NCS-40.png,north-carolina-state,-3015.11434825962
738,Hayden Johansen,Skipper,27,-1.0369131406896002,0.319279209607975,-13.2238771388538,6.388414009240639e-40,2027,University of Minnesota,UMN-40.png,minnesota,-3031.6639102031254
739,Hayden Johansen,Skipper,27,-1.0369131406896002,0.319279209607975,-13.2238771388538,6.388414009240639e-40,2027,University of Minnesota,UMN-40.png,minnesota,-3031.6639102031254
740,Evelyn Walsh,Skipper,26,-1.2278266141440697,0.195476335639009,-22.5757378757617,7.50467011775043e-113,2026,Princeton University,PRN-40.png,princeton,-3042.0822352051664
741,Devyn Weed,Skipper,25,-1.1615092662091002,0.245196672312145,-17.7274231553689,2.5757207116283097e-70,2025,University of New Hampshire,UNH-40.png,new-hampshire,-3058.608549354635
742,Barrett Lhamon,Skipper,26,0.11989012899418,1.10116256045241,-2.7836995928222,0.0053742784779556,2026,Penn State University,PSU-40.png,penn-state,-3063.70742336887
743,Nicholas Lorenzen,Skipper,27,-1.14790514446088,0.266578882847392,-16.2544797184782,2.07623341972855e-59,2027,Princeton University,PRN-40.png,princeton,-3095.546937463936
744,Jack Rutherford,Skipper,25,-1.25477452907274,0.199095471007551,-22.3007103414269,3.63681652134644e-110,2025,Hope College,HOP-40.png,hope,-3106.8354711681327
745,James Unger,Skipper,27,-1.0481214287923195,0.346376772078811,-12.2217125113278,2.38017285561489e-34,2027,University of Virginia,UVA-40.png,virginia,-3135.3731738210718
746,Ethan Deutsch,Skipper,25,-0.8521735987140402,0.478317183405837,-8.440778711153,3.1523044190664104e-17,2025,University of Delaware,DEL-40.png,delaware,-3139.2987476455914
747,Sydney Mandell,Skipper,26,-0.6901385727712799,0.589947973531815,-6.56894276579612,5.06737555962017e-11,2026,University of Wisconsin,WIS-40.png,wisconsin,-3150.1210661380046
748,Bradlee Anderson,Skipper,28,-0.94865832794784,0.420984122109941,-9.81950152273176,9.28012863056418e-23,2028,The Citadel,CIT-40.png,citadel,-3160.2690222255032
749,Myles Hazen,Skipper,26,-0.6057353745073999,0.653643864484493,-5.79968922014406,6.643793262078891e-09,2026,Brandeis University,BDS-40.png,brandeis,-3172.4023424682787
750,Gray Dinsel,Skipper,25,-1.2382468953095702,0.232925809937226,-18.990779925412,2.03286798033721e-80,2025,Bates College,BAT-40.png,bates,-3175.271220430818
751,Emma Gumny,Skipper,28,-0.9526013253028496,0.429513329101595,-9.63368758337354,5.76236136509982e-22,2028,University of North Carolina,UNC-40.png,north-carolina,-3193.742637910484
752,Julia Brighton,Skipper,27,-0.8192289404790398,0.52066566511869,-7.69097159445461,1.46021853995556e-14,2027,University of North Carolina,UNC-40.png,north-carolina,-3200.4548763141493
753,Hannah Arey,Skipper,27,-0.7176228770445898,0.590345016616793,-6.61108109215162,3.81523407546109e-11,2027,American University,AU-40.png,american,-3206.2808039395586
754,Shaynan Montenegro,Skipper,26,-1.0004214088315997,0.402644111954062,-10.3953272498513,2.60391553521033e-25,2026,Western Washington University,WWU-40.png,western-washington,-3208.7751535253856
755,Calvin Lutton,Skipper,26,-0.7805049989980697,0.552299801920212,-7.18034097670669,6.95377701191239e-13,2026,University of Wisconsin,WIS-40.png,wisconsin,-3217.9094037567756
756,Lara Nielsen,Skipper,28,-0.7138354643308897,0.610975321571488,-6.38165115156996,1.75188685572708e-10,2028,University of Maryland,MD-40.png,maryland,-3260.5968933762433
757,Ryan Becker,Skipper,29,-0.0969656564869096,1.02379408064968,-3.20588057567274,0.0013464985885065,2029,Maine Maritime Academy,MMA-40.png,maine-maritime,-3265.313554922859
758,Kathleen Hanson,Skipper,25,-1.2728128891960195,0.240557954448426,-18.5319533481002,1.1406986673885e-76,2025,University of New Hampshire,UNH-40.png,new-hampshire,-3267.299641737317
759,Joseph Mowrey,Skipper,25,-1.2652573072946995,0.246960899597014,-18.0208819076764,1.33596765913268e-72,2025,Purdue University,PUR-40.png,purdue,-3271.397313380441
760,Ella Beck,Skipper,26,-1.1952562772140696,0.296223925297786,-14.7876380105595,1.76023232379125e-49,2026,Michigan State University,MSU-40.png,michigan-state,-3279.1843303214973
761,Austin Teodorovic,Skipper,28,-0.9674973099329098,0.457489026597316,-9.07714276990681,1.11462353263366e-19,2028,Arizona State University,ASU-40.png,arizona-state,-3307.461699657768
762,Jacob Hsia,Skipper,26,-1.34893888573847,0.204165183665623,-22.2081684275855,2.86375520913703e-109,2026,Washington University,WUN-40.png,washington,-3310.3733224738094
763,Jaquelyn Quintana,Skipper,25,-0.9440594472081698,0.487675530458934,-8.46721865146461,2.51322044019198e-17,2025,Arizona State University,ASU-40.png,arizona-state,-3351.1454857931417
764,Zhaohui Harry Ding,Skipper,28,-0.6815676107659301,0.666193271549151,-5.80426683375361,6.46482538964643e-09,2028,Duke University,DUK-40.png,duke,-3361.715036179313
765,Cecilia Dietsch,Skipper,26,-1.2466595972240095,0.306818473880838,-14.4445523156532,2.71314414660081e-47,2026,Michigan Technological University,MTU-40.png,michigan-tech,-3413.774616090533
766,Zander West,Skipper,26,-1.10136199466745,0.408282467941526,-10.4990006463809,8.72994245956025e-26,2026,Indiana University,IU-40.png,indiana,-3427.5713931594782
767,Eric Johnson,Skipper,27,-1.2187710136820802,0.330850316432442,-13.3110554686078,1.9964133606775797e-40,2027,William and Mary,WM-40.png,william-and-mary,-3430.0929766614863
768,Gavin Hirz,Skipper,26,-1.4331811439468995,0.188329761971223,-24.522821012269,8.43500783925093e-133,2026,Arizona State University,ASU-40.png,arizona-state,-3431.351573807468
769,Ava Butterfield,Skipper,28,-0.79003166742199,0.618460983155813,-6.42761253473787,1.29623629796818e-10,2028,University of Washington,UW-40.png,washington-nwicsa,-3435.446284311419
770,Patrick Gardiner,Skipper,26,-1.1512786914657205,0.406178826881769,-10.6762694277134,1.31448436726402e-26,2026,Arizona State University,ASU-40.png,arizona-state,-3521.093863576748
771,Morgan Rathjen,Skipper,28,-1.01963810803475,0.496979613576451,-8.46077765229004,2.65600381984947e-17,2028,University of Virginia,UVA-40.png,virginia,-3530.215056798853
772,Joseph Simpkins,Skipper,27,-0.5637620074996099,0.80118599746592,-4.67926039585546,2.87911598666162e-06,2027,Penn State University,PSU-40.png,penn-state,-3531.08200739698
773,Ava Bergan,Skipper,27,-1.27850751162388,0.357687590137899,-12.4793354168637,9.67911435985428e-36,2027,University of Southern California,USC-40.png,southern-cal,-3630.077793661457
774,Olivia Coffill,Skipper,28,-0.7926595302316897,0.682833178187369,-5.82551574448656,5.69364910450367e-09,2028,University of Delaware,DEL-40.png,delaware,-3633.8185950254865
775,Sawyer Barnard,Skipper,25,-1.3158497580510995,0.347347698706347,-12.9583287149197,2.10790128284127e-38,2026,U. S. Naval Academy,NA-40.png,navy,-3673.74261222124
776,Ryan Curtis,Skipper,26,-1.3219244791874698,0.350998896584996,-12.8408391684293,9.68192568146994e-38,2026,American University,AU-40.png,american,-3696.8456481299277
777,Reese Blackwell,Skipper,28,-0.9400192789855796,0.605672889179755,-6.81096224189407,9.69480768949905e-12,2028,The Citadel,CIT-40.png,citadel,-3697.0572255104244
778,Marc Hauenstein,Skipper,27,-1.1910242028335802,0.446930360450421,-9.79172705693968,1.2219066322198001e-22,2027,North Carolina State University,NCS-40.png,north-carolina-state,-3722.8394870184234
779,Helen Coughlin,Skipper,28,-0.99083408563131,0.581783237990573,-7.17798264558388,7.07475379242989e-13,2028,Middlebury College,MID-40.png,middlebury,-3727.017885234339
780,Helen Coughlin,Skipper,28,-0.99083408563131,0.581783237990573,-7.17798264558388,7.07475379242989e-13,2028,Middlebury College,MID-40.png,middlebury,-3727.017885234339
781,Andrew Down,Skipper,27,-1.5198785558702803,0.231174263320939,-20.3529337065296,4.37303492007275e-92,2027,Arizona State University,ASU-40.png,arizona-state,-3733.2799017033776
782,Josh Rosen,Skipper,26,-1.4500554080094497,0.279810837223673,-16.5656604088597,1.23417608230838e-61,2026,Embry-Riddle University,EMB-40.png,embry-riddle,-3739.5433276899184
783,Addison Dunn,Skipper,28,-1.25693162290044,0.422817560505334,-10.5060147401352,8.10464172541467e-26,2028,Western Washington University,WWU-40.png,western-washington,-3782.3159273168817
784,Rose von Eckartsberg,Skipper,25,-1.6018676478611202,0.19520648736018,-24.5230761167533,8.38231695747374e-133,2025,SUNY Stony Brook,SBU-40.png,stony-brook,-3789.3547578027806
785,Joey Skerbeck,Skipper,27,-1.57629774509932,0.233437210086843,-20.3973207334194,1.76631917160766e-92,2027,Michigan State University,MSU-40.png,michigan-state,-3852.907120459169
